VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
22061,2026,HONDA,CR-V FCEV FCV,2026 HONDA CR-V FCEV SUV FCV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/HONDA/CR-V FCEV FCV/2026 HONDA CR-V FCEV SUV FCV FWD.png
20887,2026,HONDA,CR-V HYBRID HEV,2026 HONDA CR-V HYBRID SUV HEV FWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CR-V HYBRID HEV/2026 HONDA CR-V HYBRID SUV HEV FWD.png
20888,2026,HONDA,CR-V HYBRID HEV,2026 HONDA CR-V HYBRID SUV HEV AWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CR-V HYBRID HEV/2026 HONDA CR-V HYBRID SUV HEV AWD.png
20889,2026,HONDA,HR-V,2026 HONDA HR-V SUV N/A FWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.14,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/HR-V/2026 HONDA HR-V SUV N_A FWD.png
20890,2026,HONDA,HR-V,2026 HONDA HR-V SUV N/A AWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.143,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/HR-V/2026 HONDA HR-V SUV N_A AWD.png
20893,2026,HONDA,ODYSSEY,2026 HONDA ODYSSEY PV N/A FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.136,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/ODYSSEY/2026 HONDA ODYSSEY PV N_A FWD.png
20884,2026,HONDA,PASSPORT,2026 HONDA PASSPORT SUV N/A AWD,,Not Rated,4,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/PASSPORT/2026 HONDA PASSPORT SUV N_A AWD.png
22066,2026,HONDA,PILOT,2026 HONDA PILOT SUV N/A FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/PILOT/2026 HONDA PILOT SUV N_A FWD.png
22067,2026,HONDA,PILOT,2026 HONDA PILOT SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.143,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/PILOT/2026 HONDA PILOT SUV N_A AWD.png
20905,2026,HONDA,PRELUDE HEV,2026 HONDA PRELUDE 3 HB HEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/HONDA/PRELUDE HEV/2026 HONDA PRELUDE 3 HB HEV FWD.png
20906,2026,HONDA,PROLOGUE BEV,2026 HONDA PROLOGUE SUV BEV FWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/PROLOGUE BEV/2026 HONDA PROLOGUE SUV BEV FWD.png
20907,2026,HONDA,PROLOGUE BEV,2026 HONDA PROLOGUE SUV BEV AWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.105,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/PROLOGUE BEV/2026 HONDA PROLOGUE SUV BEV AWD.png
20901,2026,HONDA,RIDGELINE,2026 HONDA RIDGELINE PU/CC N/A FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/RIDGELINE/2026 HONDA RIDGELINE PU_CC N_A FWD.png
20902,2026,HONDA,RIDGELINE,2026 HONDA RIDGELINE PU/CC N/A AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/RIDGELINE/2026 HONDA RIDGELINE PU_CC N_A AWD.png
21149,2026,HYUNDAI,ELANTRA,2026 HYUNDAI ELANTRA 4DR N/A FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.101,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/ELANTRA/2026 HYUNDAI ELANTRA 4DR N_A FWD.png
21481,2026,HYUNDAI,ELANTRA,2026 HYUNDAI ELANTRA SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/ELANTRA/2026 HYUNDAI ELANTRA SUV N_A AWD.png
21151,2026,HYUNDAI,ELANTRA HYBRID HEV,2026 HYUNDAI ELANTRA HYBRID 4DR HEV FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.101,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/ELANTRA HYBRID HEV/2026 HYUNDAI ELANTRA HYBRID 4DR HEV FWD.png
21483,2026,HYUNDAI,ELANTRA HYBRID HEV,2026 HYUNDAI ELANTRA HYBRID SUV HEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/ELANTRA HYBRID HEV/2026 HYUNDAI ELANTRA HYBRID SUV HEV FWD.png
21150,2026,HYUNDAI,ELANTRA N,2026 HYUNDAI ELANTRA N 4DR N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.101,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/ELANTRA N/2026 HYUNDAI ELANTRA N 4DR N_A FWD.png
21150,2026,HYUNDAI,ELANTRA N HEV,2026 HYUNDAI ELANTRA N SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/ELANTRA N HEV/2026 HYUNDAI ELANTRA N SUV HEV AWD.png
21482,2026,HYUNDAI,ELANTRA N HEV,2026 HYUNDAI ELANTRA N SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/ELANTRA N HEV/2026 HYUNDAI ELANTRA N SUV HEV AWD.png
21152,2026,HYUNDAI,IONIQ 5,2026 HYUNDAI IONIQ 5 SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5/2026 HYUNDAI IONIQ 5 SUV N_A FWD.png
21153,2026,HYUNDAI,IONIQ 5,2026 HYUNDAI IONIQ 5 SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5/2026 HYUNDAI IONIQ 5 SUV N_A AWD.png
21484,2026,HYUNDAI,IONIQ 5,2026 HYUNDAI IONIQ 5 SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5/2026 HYUNDAI IONIQ 5 SUV N_A FWD.png
21485,2026,HYUNDAI,IONIQ 5,2026 HYUNDAI IONIQ 5 SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5/2026 HYUNDAI IONIQ 5 SUV N_A AWD.png
21152,2026,HYUNDAI,IONIQ 5 BEV,2026 HYUNDAI IONIQ 5 SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.084,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5 BEV/2026 HYUNDAI IONIQ 5 SUV BEV RWD.png
21153,2026,HYUNDAI,IONIQ 5 BEV,2026 HYUNDAI IONIQ 5 SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.083,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5 BEV/2026 HYUNDAI IONIQ 5 SUV BEV AWD.png
21154,2026,HYUNDAI,IONIQ 5 N BEV,2026 HYUNDAI IONIQ 5 N SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5 N BEV/2026 HYUNDAI IONIQ 5 N SUV BEV AWD.png
21154,2026,HYUNDAI,IONIQ 5 N HEV,2026 HYUNDAI IONIQ 5 N SUV HEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5 N HEV/2026 HYUNDAI IONIQ 5 N SUV HEV FWD.png
21486,2026,HYUNDAI,IONIQ 5 N HEV,2026 HYUNDAI IONIQ 5 N SUV HEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 5 N HEV/2026 HYUNDAI IONIQ 5 N SUV HEV FWD.png
21156,2026,HYUNDAI,IONIQ 6,2026 HYUNDAI IONIQ 6 PU/CC N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6/2026 HYUNDAI IONIQ 6 PU_CC N_A FWD.png
21488,2026,HYUNDAI,IONIQ 6,2026 HYUNDAI IONIQ 6 PU/CC N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6/2026 HYUNDAI IONIQ 6 PU_CC N_A FWD.png
21155,2026,HYUNDAI,IONIQ 6 BEV,2026 HYUNDAI IONIQ 6 4DR BEV AWD,,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.067,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6 BEV/2026 HYUNDAI IONIQ 6 4DR BEV AWD.png
21156,2026,HYUNDAI,IONIQ 6 BEV,2026 HYUNDAI IONIQ 6 4DR BEV RWD,,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.067,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6 BEV/2026 HYUNDAI IONIQ 6 4DR BEV RWD.png
21155,2026,HYUNDAI,IONIQ 6 HEV,2026 HYUNDAI IONIQ 6 SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6 HEV/2026 HYUNDAI IONIQ 6 SUV HEV AWD.png
21487,2026,HYUNDAI,IONIQ 6 HEV,2026 HYUNDAI IONIQ 6 SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6 HEV/2026 HYUNDAI IONIQ 6 SUV HEV AWD.png
21157,2026,HYUNDAI,IONIQ 6 N,2026 HYUNDAI IONIQ 6 N PU/CC N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6 N/2026 HYUNDAI IONIQ 6 N PU_CC N_A AWD.png
21489,2026,HYUNDAI,IONIQ 6 N,2026 HYUNDAI IONIQ 6 N PU/CC N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6 N/2026 HYUNDAI IONIQ 6 N PU_CC N_A AWD.png
21157,2026,HYUNDAI,IONIQ 6 N BEV,2026 HYUNDAI IONIQ 6 N 4DR BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 6 N BEV/2026 HYUNDAI IONIQ 6 N 4DR BEV AWD.png
21158,2026,HYUNDAI,IONIQ 9,2026 HYUNDAI IONIQ 9 SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 9/2026 HYUNDAI IONIQ 9 SUV N_A FWD.png
21159,2026,HYUNDAI,IONIQ 9,2026 HYUNDAI IONIQ 9 SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 9/2026 HYUNDAI IONIQ 9 SUV N_A AWD.png
21490,2026,HYUNDAI,IONIQ 9,2026 HYUNDAI IONIQ 9 SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 9/2026 HYUNDAI IONIQ 9 SUV N_A FWD.png
21491,2026,HYUNDAI,IONIQ 9,2026 HYUNDAI IONIQ 9 SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/IONIQ 9/2026 HYUNDAI IONIQ 9 SUV N_A AWD.png
21158,2026,HYUNDAI,IONIQ 9 BEV,2026 HYUNDAI IONIQ 9 SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,6,0,0,2026/HYUNDAI/IONIQ 9 BEV/2026 HYUNDAI IONIQ 9 SUV BEV RWD.png
21159,2026,HYUNDAI,IONIQ 9 BEV,2026 HYUNDAI IONIQ 9 SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,6,0,0,2026/HYUNDAI/IONIQ 9 BEV/2026 HYUNDAI IONIQ 9 SUV BEV AWD.png
21146,2026,HYUNDAI,KONA,2026 HYUNDAI KONA SUV N/A FWD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/KONA/2026 HYUNDAI KONA SUV N_A FWD.png
21147,2026,HYUNDAI,KONA,2026 HYUNDAI KONA SUV N/A AWD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.159,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/KONA/2026 HYUNDAI KONA SUV N_A AWD.png
21148,2026,HYUNDAI,KONA ELECTRIC,2026 HYUNDAI KONA ELECTRIC SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/KONA ELECTRIC/2026 HYUNDAI KONA ELECTRIC SUV N_A FWD.png
21480,2026,HYUNDAI,KONA ELECTRIC,2026 HYUNDAI KONA ELECTRIC SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/KONA ELECTRIC/2026 HYUNDAI KONA ELECTRIC SUV N_A FWD.png
21148,2026,HYUNDAI,KONA ELECTRIC BEV,2026 HYUNDAI KONA ELECTRIC SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/KONA ELECTRIC BEV/2026 HYUNDAI KONA ELECTRIC SUV BEV RWD.png
21146,2026,HYUNDAI,KONA HEV,2026 HYUNDAI KONA SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/KONA HEV/2026 HYUNDAI KONA SUV HEV AWD.png
21478,2026,HYUNDAI,KONA HEV,2026 HYUNDAI KONA SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/KONA HEV/2026 HYUNDAI KONA SUV HEV AWD.png
21147,2026,HYUNDAI,KONA PHEV,2026 HYUNDAI KONA SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/KONA PHEV/2026 HYUNDAI KONA SUV PHEV AWD.png
21479,2026,HYUNDAI,KONA PHEV,2026 HYUNDAI KONA SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/KONA PHEV/2026 HYUNDAI KONA SUV PHEV AWD.png
21164,2026,HYUNDAI,NEXO,2026 HYUNDAI NEXO SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/NEXO/2026 HYUNDAI NEXO SUV N_A AWD.png
21496,2026,HYUNDAI,NEXO,2026 HYUNDAI NEXO SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/NEXO/2026 HYUNDAI NEXO SUV N_A AWD.png
21164,2026,HYUNDAI,NEXO FCV,2026 HYUNDAI NEXO SUV FCV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/NEXO FCV/2026 HYUNDAI NEXO SUV FCV FWD.png
21136,2026,HYUNDAI,PALISADE,2026 HYUNDAI PALISADE SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE/2026 HYUNDAI PALISADE SUV N_A AWD.png
21137,2026,HYUNDAI,PALISADE,2026 HYUNDAI PALISADE SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE/2026 HYUNDAI PALISADE SUV N_A FWD.png
21469,2026,HYUNDAI,PALISADE,2026 HYUNDAI PALISADE 4 DR N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE/2026 HYUNDAI PALISADE 4 DR N_A FWD.png
21136,2026,HYUNDAI,PALISADE BEV,2026 HYUNDAI PALISADE SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE BEV/2026 HYUNDAI PALISADE SUV BEV RWD.png
21468,2026,HYUNDAI,PALISADE BEV,2026 HYUNDAI PALISADE SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE BEV/2026 HYUNDAI PALISADE SUV BEV RWD.png
21138,2026,HYUNDAI,PALISADE HYBRID,2026 HYUNDAI PALISADE HYBRID 4 DR N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE HYBRID/2026 HYUNDAI PALISADE HYBRID 4 DR N_A FWD.png
21470,2026,HYUNDAI,PALISADE HYBRID,2026 HYUNDAI PALISADE HYBRID 4 DR N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE HYBRID/2026 HYUNDAI PALISADE HYBRID 4 DR N_A FWD.png
21138,2026,HYUNDAI,PALISADE HYBRID HEV,2026 HYUNDAI PALISADE HYBRID SUV HEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE HYBRID HEV/2026 HYUNDAI PALISADE HYBRID SUV HEV FWD.png
21139,2026,HYUNDAI,PALISADE HYBRID HEV,2026 HYUNDAI PALISADE HYBRID SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE HYBRID HEV/2026 HYUNDAI PALISADE HYBRID SUV HEV AWD.png
21471,2026,HYUNDAI,PALISADE HYBRID HEV,2026 HYUNDAI PALISADE HYBRID 4 DR HEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/PALISADE HYBRID HEV/2026 HYUNDAI PALISADE HYBRID 4 DR HEV FWD.png
21140,2026,HYUNDAI,SANTA CRUZ,2026 HYUNDAI SANTA CRUZ PU/CC N/A AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA CRUZ/2026 HYUNDAI SANTA CRUZ PU_CC N_A AWD.png
21141,2026,HYUNDAI,SANTA CRUZ,2026 HYUNDAI SANTA CRUZ PU/CC N/A FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA CRUZ/2026 HYUNDAI SANTA CRUZ PU_CC N_A FWD.png
21140,2026,HYUNDAI,SANTA CRUZ BEV,2026 HYUNDAI SANTA CRUZ SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA CRUZ BEV/2026 HYUNDAI SANTA CRUZ SUV BEV RWD.png
21141,2026,HYUNDAI,SANTA CRUZ BEV,2026 HYUNDAI SANTA CRUZ SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA CRUZ BEV/2026 HYUNDAI SANTA CRUZ SUV BEV AWD.png
21472,2026,HYUNDAI,SANTA CRUZ BEV,2026 HYUNDAI SANTA CRUZ SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA CRUZ BEV/2026 HYUNDAI SANTA CRUZ SUV BEV RWD.png
